
***********************
Sun Apr  3 19:08:34 2011
EvalFunc: BEREval
***************************************
Goal Solution = 0
***************************************
Problem Bounds:
{50 < x[0] < 100} 
{0.5 < x[1] < 20} 
{0.5 < x[2] < 20} 
{0 < x[3] < 6.283} 
***************************************

The baseline is 0.0138657 This is the baseline. Launch Power = 17.2dbm
popSize bias beta 

--> 28: 0.0168411 -0.0168411  90.7195 9.62299 6.0282 1.40976
--> 29: 0.0168746 -0.0168746  85.5484 4.68759 13.7709 1.50585
--> 30: 0.0194999 -0.0194999  51.8455 15.7428 3.85752 2.63156
--> 31: 0.00424372 -0.00424372  53.938 16.4197 10.3262 2.63156
--> 32: 0.00241279 -0.00241279  60.9082 15.7428 11.1052 5.97446
--> 33: 0.00362786 -0.00362786  90.7195 19.1271 14.7533 2.81726
--> 34: 0.017796 -0.017796  84.5358 5.84463 14.8723 4.56147
--> 35: 0.0175423 -0.0175423  80.8751 12.0653 6.28362 0.852513
--> 36: 0.0188069 -0.0188069  62.7814 3.13724 9.33841 2.6687
--> 37: 0.0015697 -0.0015697  66.7173 17.6808 13.4955 1.178
--> 38: 0.0150896 -0.0150896  66.1368 17.2932 10.099 4.81161
--> 39: 0.0014528 -0.0014528  90.7195 15.7428 14.8723 5.97446
--> 40: 0.00110032 -0.00110032  91.5774 11.2085 15.1616 0.29151
--> 41: 0.00141267 -0.00141267  55.7969 17.2932 13.7471 1.46871
--> 42: 0.00794462 -0.00794462  84.2557 17.6808 11.1052 1.178
--> 43: 0.00173314 -0.00173314  62.7814 16.4197 14.7771 2.6687
--> 44: 0.00309777 -0.00309777  77.7199 19.1271 14.8723 2.63156
--> 45: 0.00126997 -0.00126997  90.7195 11.2085 15.1616 0.29151
--> 46: 0.00125031 -0.00125031  76.862 13.0354 14.464 5.15731
--> 47: 0.0032378 -0.0032378  89.6472 18.4502 14.5106 3.4487
--> 48: 0.00224784 -0.00224784  62.5669 15.7428 14.7048 3.30014
--> 49: 0.00174525 -0.00174525  55.7969 15.7428 14.7533 5.97446
--> 50: 0.00144683 -0.00144683  91.5774 15.7428 15.1616 3.4487
--> 51: 0.00459984 -0.00459984  77.7199 9.40798 14.9848 0.610956
--> 52: 0.0118431 -0.0118431  89.6472 13.0354 14.5106 5.15731
--> 53: 0.00112971 -0.00112971  76.862 13.0354 14.464 5.97446
--> 54: 0.000973761 -0.000973761  87.948 13.0354 14.464 5.15731
--> 55: 0.00238703 -0.00238703  67.3202 13.0354 14.6581 2.483
--> 56: 0.0053043 -0.0053043  78.4062 9.40798 14.9848 0.610956
--> 57: 0.0012057 -0.0012057  77.7199 15.7428 14.7533 2.63156
--> 58: 0.0011071 -0.0011071  91.5774 11.2085 14.8723 0.29151
--> 59: 0.00112107 -0.00112107  76.862 13.0354 14.5106 5.97446
--> 60: 0.00113369 -0.00113369  79.0792 15.7428 14.7906 2.63156
--> 61: 0.0125379 -0.0125379  90.0332 16.9611 14.6408 5.49158
--> 62: 0.0039136 -0.0039136  99.5883 19.1271 14.8723 2.16355
--> 63: 0.00145839 -0.00145839  89.6472 15.7428 14.7533 2.63156
--> 64: 0.00112422 -0.00112422  76.862 13.0354 14.8723 2.81726
--> 65: 0.000958912 -0.000958912  90.7195 13.0354 14.8723 2.81726
--> 66: 0.0012174 -0.0012174  90.7195 10.8695 14.8723 6.12302
--> 67: 0.00094842 -0.00094842  87.948 13.0354 14.8723 0.29151
--> 68: 0.00456885 -0.00456885  67.5497 11.2085 14.3986 5.82589
--> 69: 0.0176458 -0.0176458  80.4914 6.3352 14.8723 2.81726
--> 70: 0.000962318 -0.000962318  79.6335 14.2538 14.8723 2.81726
--> 71: 0.00437292 -0.00437292  88.5023 8.16212 14.464 5.97446
--> 72: 0.000961151 -0.000961151  90.7195 13.0354 14.8723 2.63156
--> 73: 0.00096186 -0.00096186  91.4058 13.0354 14.8723 0.796661
--> 74: 0.00108664 -0.00108664  91.5774 11.2085 15.1616 0.142946
--> 75: 0.00125871 -0.00125871  81.1644 15.4716 14.8723 4.65216
--> 76: 0.00105702 -0.00105702  90.7195 14.2538 14.8723 2.81726
--> 77: 0.00901659 -0.00901659  91.5774 6.3352 15.1616 0.29151
--> 78: 0.00264098 -0.00264098  92.9367 17.9087 15.1989 0.75952
--> 79: 0.000936641 -0.000936641  88.5023 13.0354 14.8723 0.610956
--> 80: 0.00270325 -0.00270325  87.948 17.9087 14.464 2.81726
--> 81: 0.000931912 -0.000931912  91.5774 13.0354 14.8723 0.142946
--> 82: 0.0036399 -0.0036399  90.7195 19.1271 14.8723 2.63156
--> 83: 0.00112954 -0.00112954  87.948 11.2085 14.464 0.29151
--> 84: 0.00100888 -0.00100888  92.9367 13.0354 14.8723 4.6893
--> 85: 0.0010149 -0.0010149  87.399 14.2538 14.8723 1.90799
--> 86: 0.00246895 -0.00246895  93.623 17.6655 15.1038 2.81726
--> 87: 0.000947146 -0.000947146  87.948 13.0354 14.8723 5.15731
--> 88: 0.00298293 -0.00298293  99.5883 18.1524 14.8723 2.81726
--> 89: 0.000983602 -0.000983602  91.5774 13.0354 14.8723 4.83787
--> 90: 0.00110859 -0.00110859  82.7086 12.1832 14.8723 0.29151
--> 91: 0.00118933 -0.00118933  79.6335 15.7153 14.6408 2.69841
--> 92: 0.00115209 -0.00115209  76.73 13.0354 14.8723 2.93612
--> 93: 0.000971155 -0.000971155  82.537 14.0101 14.8723 0.796661
--> 94: 0.00100619 -0.00100619  94.5996 12.0608 14.8723 3.13671
--> 95: 0.00099407 -0.00099407  79.6335 13.0354 14.8723 2.81726
--> 96: 0.00095179 -0.00095179  87.948 13.0354 14.8723 0.440074
--> 97: 0.000979423 -0.000979423  93.3512 13.0354 15.1616 1.90799
--> 98: 0.000962348 -0.000962348  90.2761 13.0354 14.8723 2.56171
--> 99: 0.000953564 -0.000953564  89.7218 13.0354 14.8723 2.05656
--> 100: 0.00095608 -0.00095608  90.4081 13.0354 15.1038 4.90176
--> 1: 0.0177814 -0.0177814  59.7081 4.81721 10.1644 0.474804
--> 2: 0.00228508 -0.00228508  69.8245 14.8532 16.6815 4.77982
--> 3: 0.0335544 -0.0335544  68.7543 2.91439 19.399 4.66475
--> 4: 0.00576344 -0.00576344  55.4727 18.3336 18.5608 3.77258
--> 5: 0.0142701 -0.0142701  73.2984 13.4397 2.32195 2.24161
--> 6: 0.0335544 -0.0335544  51.3822 7.66128 19.7908 4.77341
--> 7: 0.00405044 -0.00405044  72.0134 17.2795 18.5222 4.28636
--> 8: 0.0214366 -0.0214366  59.1765 8.34264 0.516704 3.54715
--> 9: 0.0173683 -0.0173683  89.248 2.09352 11.8095 2.96938
--> 10: 0.0202053 -0.0202053  98.5984 0.825438 13.8199 3.45383
--> 11: 0.0202824 -0.0202824  98.5984 0.825438 13.8199 0.474804
--> 12: 0.0179471 -0.0179471  59.7081 4.81721 10.1644 4.77982
--> 13: 0.00720993 -0.00720993  81.8168 18.6482 19.399 3.22775
--> 14: 0.00329251 -0.00329251  97.3556 8.44045 11.3562 1.7794
--> 15: 0.0335544 -0.0335544  73.2984 2.91439 19.399 4.66475
--> 16: 0.0274362 -0.0274362  51.3822 13.4397 2.32195 2.24161
--> 17: 0.0335544 -0.0335544  72.0134 2.91439 19.399 4.28636
--> 18: 0.0312936 -0.0312936  82.6387 4.94414 19.1927 5.00009
--> 19: 0.0335544 -0.0335544  68.7543 2.09352 19.399 2.96938
--> 20: 0.00518472 -0.00518472  98.5984 4.81721 10.1644 3.45383
--> 21: 0.00324048 -0.00324048  75.8227 14.8532 19.1972 2.78852
--> 22: 0.0201913 -0.0201913  97.3556 8.44045 2.32195 2.24161
--> 23: 0.00225734 -0.00225734  83.0597 17.2795 14.062 4.90218
--> 24: 0.0177602 -0.0177602  83.6122 2.70437 11.3113 3.72624
--> 25: 0.00899602 -0.00899602  66.2433 8.44045 11.3562 2.84019
--> 26: 0.00295211 -0.00295211  72.0134 17.2795 11.8095 4.28636
--> 27: 0.0256485 -0.0256485  73.2984 13.4397 2.32195 0.474804
--> 28: 0.00204716 -0.00204716  83.0597 17.2795 14.062 2.96529
--> 29: 0.0168951 -0.0168951  95.551 6.7583 4.25433 4.6521
--> 30: 0.00362741 -0.00362741  97.6042 7.7158 11.1179 4.28636
--> 31: 0.00426751 -0.00426751  75.8227 17.2795 11.8095 4.28636
--> 32: 0.0040854 -0.0040854  66.2238 15.3385 10.1644 2.59543
--> 33: 0.00735801 -0.00735801  97.6042 18.3336 18.5608 2.11428
--> 34: 0.00288682 -0.00288682  72.0134 17.2795 11.8095 3.45383
--> 35: 0.00307511 -0.00307511  81.0756 11.2248 10.8471 2.56665
--> 36: 0.00539586 -0.00539586  83.0597 17.8593 12.0002 1.44826
--> 37: 0.0065843 -0.0065843  68.5729 17.2795 19.9671 3.49826
--> 38: 0.0224616 -0.0224616  77.803 19.2206 7.70138 5.14476
